subject_title,subject_description,subject_followers,course_title,start_date,effort,absolute_course_url
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Intellectual Humility: Theory,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/intellectual-humility-theory-7505
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Conflict Transformation,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/conflict-transformation-8457
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Русский как иностранный: B1+. Часть 2. Russian as a foreign language. B1+. Part 2.,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/rki-b1-2-9784
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Academic Discussions in English,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/academic-discussion-english-6818
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,唐詩新思路 (Tang Poetry),"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/tang-poems-6850
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"莊子─姿勢、意識與感情 (Zhuangzi─Posture, Awareness, and Sentiment)","
              20th Apr, 2020
            ",,https://www.classcentral.com/course/zhuangzi-6984
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Основы философии: о чем спорят философы сегодня,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/osnovy-filosofii-7778
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Towards language universals through lexical semantics: introduction to lexical and semantic typology,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/lexical-semantic-typology-7779
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Wonders of Ancient Egypt,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/wondersancientegypt-9577
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,El Valle de los Reyes,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/valle-de-los-reyes-8793
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Writing your World: Finding yourself in the academic space,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/writing-your-world-8794
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of California, Irvine, Rutgers University, Galileo University, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1","
              20th Apr, 2020
            ",,https://www.classcentral.com/course/newchinahistory1-520
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, University of Edinburgh, Universidade Estadual de Campinas, Rutgers University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today,"
              20th Apr, 2020
            ",,https://www.classcentral.com/course/911-attack-1011
